CUST_ID,OPEN_ORG_NUM,IDF_TYP_CD,GENDER,bad_good,CUST_INTERNATIONAL_GOLD_FLAG,CUST_INTERNATIONAL_COMMON_FLAG,CUST_INTERNATIONAL_SIL_FLAG,CUST_INTERNATIONAL_DIAMOND_FLAG,CUST_GOLD_COMMON_FLAG,CUST_STAD_PLATINUM_FLAG,CUST_LUXURY_PLATINUM_FLAG,CUST_PLATINUM_FINANCIAL_FLAG,CUST_DIAMOND_FLAG,CUST_INFINIT_FLAG,CUST_BUSINESS_FLAG,CUST_ASSET_AMT,CUST_DEBT_AMT,L3_CUST_ASSET_AVG_AMT,L6_CUST_ASSET_AVG_AMT,L3_CUST_DEBT_AVG_AMT,L6_CUST_DEBT_AVG_AMT,DEP_SA_OPEN_TENURE_DAYS,DEP_SA_LAST_TENURE_DAYS,DEP_SA_AVG_TENURE_DAYS,DEP_SA_SUMACCOUNT_CNT,L3_DEP_SA_AVG_ACCOUNT_CNT,L6_DEP_SA_AVG_ACCOUNT_CNT,DEP_TD_FLAG,LOAN_FLAG,FUND_FLAG,C_FUND_FLAG,D_FUND_FLAG,S_FUND_FLAG,BOND_FLAG,CER_BOND_FLAG,BK_BOND_FLAG,LG_TXN_AMT,LG_TXN_CNT,L3_LG_TXN_AVG_AMT,L3_LG_TXN_AVG_CNT,L6_LG_TXN_AVG_AMT,L6_LG_TXN_AVG_CNT
1089207043,706,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,19312.89,0,19320.44,19353.05,0,0,3448,2963,3228,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089209674,1805,ZR01,1,1,0,0,1,0,0,1,0,0,0,0,0,2486.81,805000,2652.013333,2987.211667,636979.1667,720989.5833,1960,1240,1742,4,4,4,0,1,0,0,0,0,0,0,0,590000,2,1106630.34,8.666666666,818848.5033,6.333333333
1089264647,213,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,787.34,0,787.19,786.7866667,0,0,3447,3294,3371,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089351611,117,ZR01,1,1,0,0,1,0,0,0,0,0,0,0,0,749.99,0,758.87,768.9566667,0,0,3443,993,1644,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089390878,203,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,547878.64,0,546284.44,547600.9217,0,0,1423,1186,1305,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,188924.5817,0.666666666
1089391044,114,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,571.46,0,571.3466667,571.0533333,0,0,3443,3290,3367,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089395214,110,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1342.64,0,784.9966667,881.9366667,0,0,841,688,765,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089421816,104,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,18306.17,0,12758.9,19350.51,0,0,3443,361,1895,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089421845,1807,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,1176.13,0,1175.896667,1175.29,0,0,3443,3290,3367,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089468897,318,ZR01,1,1,0,0,1,0,0,0,0,0,0,0,0,24556.65,0,25516.41,27681.28333,0,0,3442,448,1529,7,7,7,0,1,0,0,0,0,0,0,0,0,0,20000,0.333333333,10000,0.166666666
1089478430,604,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,3785.21,0,3784.483333,3782.575,0,0,3148,2995,3072,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089482234,203,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,30543.08,0,30337.19,30736.48667,0,0,3442,3289,3366,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089484065,126,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,3248.19,0,3247.56,3245.903333,0,0,3442,3289,3366,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089504018,1105,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,25.02,0,25,4768.625,40191.53333,20095.76667,1637,1484,1561,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28901.36667,0.333333333
1089510841,112,ZR01,2,1,1,0,0,1,0,0,0,0,0,0,0,62.23,0,38924.09333,148570.06,0,0,3441,1000,1748,9,9,9,0,1,0,0,0,0,0,0,0,0,0,86171.84667,0.333333333,43085.92333,0.166666666
1089511144,910,ZR01,1,1,0,0,1,0,0,1,0,0,0,0,0,35437.33,0,60753.49667,62118.99833,0,0,1653,18,947,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089511253,102,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,1577.34,0,1577.03,1576.22,0,0,3441,3288,3365,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089520972,104,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,1189.07,0,1188.836667,1188.225,0,0,2148,1995,2072,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089521518,104,ZR01,1,1,0,0,0,0,1,0,0,0,0,0,0,19.71,0,19.70333333,358.2966667,0,0,3441,3288,3365,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089535129,203,ZR01,1,1,0,0,0,1,1,0,0,0,0,0,0,278391.15,0,323894.5267,300647.085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1171283.5,10,3543369.487,24.66666667,2350808.755,17.16666667
1089543379,114,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,676.2,0,676.0733333,675.7266667,0,0,3431,913,1882,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089568598,809,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,28044.91,0,18730.03667,11477.55167,0,0,3440,1979,2710,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089597393,213,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,10144.13,0,10142.14333,10136.93167,0,0,3440,3287,3364,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089628087,318,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,3036.67,0,3036.073333,3034.513333,0,0,3437,3284,3361,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089639031,213,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,126.08,0,126.06,14059.43833,152730.8667,76365.43333,2238,2085,2162,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089672112,213,ZR01,2,1,0,0,0,1,0,0,0,0,0,0,0,1008435.91,0,812232.1067,724086.7317,0,0,866,713,790,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1332461.087,1.333333333,666230.5433,0.666666666
1089673758,1813,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,346979.13,0,508297.17,603733.3567,0,0,2666,2513,2590,1,1,1,0,1,0,0,0,0,0,0,0,1813826.85,8,4847987.647,19.33333333,3308311.717,12.16666667
1089686606,701,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1308.52,0,1308.266667,1307.591667,0,0,3432,3279,3356,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089689358,201,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,7051.51,0,7050.133333,7046.515,0,0,3432,2955,3194,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089701988,204,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,2256.84,0,2256.4,2255.24,0,0,3432,3279,3356,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089702942,1807,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,1335.45,0,1335.19,1334.505,0,0,3432,3279,3356,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089749037,112,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1018.64,0,1018.44,1017.916667,0,0,3431,3278,3355,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089761227,205,ZR01,1,1,0,0,0,1,0,0,0,0,0,0,0,130.92,0,130.8933333,11405.76833,0,0,1400,685,933,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089766884,1807,ZR01,1,1,1,0,1,0,0,0,0,0,0,0,0,1341057.33,0,1325695.603,1315939.66,0,0,3431,515,2490,8,8,8,1,1,1,0,0,0,0,0,0,272376.95,4,2069219.787,11,1630552.593,8.333333333
1089794840,503,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,2456.46,0,2455.976667,2454.715,0,0,3430,3277,3354,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089881299,123,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,568.29,0,568.1766667,567.8833333,0,0,3429,3276,3353,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089882054,114,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,28890.82,0,28885.16333,28870.32167,0,0,3429,2169,2800,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089882945,504,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1694.58,0,1694.25,1693.376667,0,0,3429,3276,3353,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089890044,1809,ZR01,1,1,0,0,0,1,0,0,0,0,0,0,0,4233.94,0,4233.11,4230.935,0,0,3429,438,2120,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089905765,101,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,37757.69,0,37757.01,47431.90833,0,0,3429,3276,3353,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089949314,511,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,655.75,0,655.6266667,655.2916667,0,0,3401,3248,3325,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089954746,128,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,1914.69,0,1914.316667,1913.333333,0,0,3428,3275,3352,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089954797,128,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,194550.84,0,194512.7633,194412.8233,0,0,3428,3275,3352,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089960199,105,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,719.2,0,719.06,718.6883333,0,0,3428,3275,3352,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089962741,501,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,20344.05,0,16248.23333,12513.77167,0,0,476,323,400,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089969145,102,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,3138.44,0,3137.826667,3136.216667,0,0,3428,1361,2589,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089971876,301,ZR01,1,1,0,0,0,1,0,0,0,0,0,0,0,2404.16,0,1968.373333,9387.831667,0,0,1101,126,820,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,8333.333333,0.166666666
1089972609,116,ZR01,0,1,0,0,0,0,0,0,0,0,0,0,0,144394,0,144365.7433,144291.5667,0,0,3428,809,2119,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090007594,909,ZR01,1,1,0,0,0,1,0,0,0,0,0,0,0,11847.93,0,11845.61333,11839.52833,0,0,2331,2160,2242,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090041740,504,ZR01,1,1,0,0,0,0,1,0,0,0,0,0,0,4702.17,0,4701.253333,4698.838333,0,0,3426,3273,3350,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090043637,126,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,4261.81,0,4260.973333,4258.783333,70359.31667,35179.65833,3426,3273,3350,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090189944,117,ZR01,2,1,0,0,1,0,0,1,0,0,0,0,0,92624.46,0,82756.56,88242.39167,0,0,3422,140,1878,8,8,8,0,1,0,0,0,0,0,0,0,1215863.91,14,559633.0733,6.666666666,534843.6567,6.5
1090230081,126,ZR01,2,1,0,0,0,0,1,0,0,0,0,0,0,3010.4,0,3017.52,3023.671667,82022.89333,41011.44667,3421,3268,3345,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090236210,607,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,561.55,0,561.4433333,561.155,0,0,3421,999,2211,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090238946,1812,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,553.7,0,553.59,553.3083333,0,0,3421,3268,3345,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090247554,122,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,10816.82,0,10814.70333,10809.14667,0,0,3421,3268,3345,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090291703,119,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,80317.96,6383518.33,77394.29,76870.20667,4255678.887,5319598.608,831,678,755,1,1,1,0,1,0,0,0,0,0,0,0,0,0,33333.33333,0.333333333,33333.33333,0.333333333
1090308786,116,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,1282.13,0,1281.88,1281.221667,0,0,3419,3266,3343,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090324026,125,ZR01,2,1,0,0,0,1,0,1,0,0,0,0,0,982.43,0,81267.63,224329.5433,0,0,1350,1197,1274,3,3,3,0,1,1,0,0,0,0,0,0,0,0,571276.19,2.666666666,285638.095,1.333333333
1090355106,110,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1375.24,0,1374.966667,1374.261667,0,0,3293,3140,3217,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090363121,102,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,1725.71,0,1725.373333,1724.485,0,0,3417,3264,3341,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090385995,317,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,38.04,0,38.03666667,470.8483333,0,0,3416,3263,3340,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090398673,132,ZR01,1,1,0,0,0,0,1,1,0,0,0,0,0,1002872.93,0,668389.6833,334534.335,0,0,3416,3263,3340,1,1,1,0,1,0,0,0,0,0,0,0,0,0,666666.6667,7.333333333,333333.3333,3.666666666
1090415770,125,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,3270.66,0,3270.02,3149.283333,93102.52,46551.26,3415,3262,3339,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090419407,703,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,13196.07,0,13201.12667,13219.38333,0,0,3415,2965,3191,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090471154,1812,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,10900.25,0,11161.40333,11756.42167,0,0,3414,3261,3338,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090471202,1812,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,4072.58,0,4071.783333,4069.466667,0,0,3414,3261,3338,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090502472,117,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,1256.4,0,1256.156667,1255.513333,0,0,3413,3260,3337,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090521592,115,ZR01,1,1,0,0,0,0,0,1,0,0,0,0,0,1013.87,0,1013.67,1013.146667,0,0,3413,468,1941,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090525494,914,ZR01,1,1,0,0,0,1,1,1,0,0,0,0,0,1258493.38,3013530,1548668.46,1946406.697,3688689.443,3351109.722,759,559,648,4,4,4,1,1,0,0,0,0,0,0,0,13741626.74,15,7257475.58,7,3628737.79,3.5
1090537455,124,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,2361.87,0,2361.413333,9859.651667,67536.82,33768.41,3413,3260,3337,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090567504,125,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,2510.69,0,2510.196667,2508.905,0,0,3412,3259,3336,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090573436,119,ZR01,1,1,0,0,0,1,0,0,0,0,0,0,0,7708883.46,0,6403373.44,4980696.09,0,0,2896,319,1866,7,7,7,0,1,0,0,0,0,0,0,0,10530095.12,14,43460553.78,23.66666667,23317136.29,14.5
1090581233,1003,ZR01,2,1,0,0,1,0,0,0,0,1,0,0,0,30141.92,2686700,57026.65333,78169.86,1791133.333,2238916.667,639,232,373,4,4,4,0,1,0,0,0,0,0,0,0,200000,4,1187000,19.33333333,1195666.667,19.66666667
1090593938,120,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1036.12,0,1035.92,1035.386667,0,0,3412,3259,3336,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090596944,110,ZR01,1,1,0,0,0,1,0,0,0,0,0,0,0,1583263.12,0,1581837.947,1578831.43,0,0,819,586,683,4,4,4,0,1,0,0,0,0,0,0,0,9489018.34,6,12632867.32,8,8416899.652,5.333333333
1090668169,104,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,0.07,0,159.0466667,987.2766667,99973.82,49986.91,3409,3256,3333,1,1,1,0,1,0,0,0,0,0,0,0,0,0,155363.4533,0.666666666,77681.72667,0.333333333
1090674816,123,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,3025.06,0,3024.47,3022.916667,0,0,3409,3256,3333,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090674942,103,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1692.06,0,1691.73,1690.861667,0,0,955,802,879,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090677681,112,ZR01,1,1,0,0,0,0,1,0,0,0,0,0,0,1962.57,0,2271.89,1925.388333,0,0,3409,760,2085,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090713396,1001,ZR01,2,1,0,1,0,1,0,1,0,0,0,0,0,181440.12,0,177551.71,189238.4883,0,0,3345,103,2522,19,19,19,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1090725800,118,ZR01,2,1,0,0,1,0,0,0,0,0,0,0,0,1589.7,0,10233.59,19572.55667,0,0,3408,2205,2545,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090783960,811,ZR01,1,1,0,0,0,0,0,1,0,0,0,0,0,14326.19,1466367.1,12449.33,46772.12333,1239596.397,1352981.748,1046,893,970,2,2,2,0,1,0,0,0,0,0,0,0,711870,9,617207.6667,8,671926.4317,7.833333333
1090787595,1806,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,647.33,0,647.2066667,646.8716667,0,0,3406,3253,3330,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090838655,110,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1542.75,0,1542.446667,1541.651667,44579.21667,22289.60833,3406,3253,3330,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090906567,126,ZR01,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.613333333,2695.338333,56118.72333,28059.36167,3405,3252,3329,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090911784,703,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,19754.79,0,21036.93333,18156.50167,0,0,3405,3252,3329,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090917227,103,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1044.83,0,1044.623333,1044.088333,0,0,3405,1220,2405,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090952135,703,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,280.55,0,256.6066667,1116.348333,0,0,3404,3226,3316,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090995979,1801,ZR01,1,1,0,0,0,1,0,0,0,0,0,0,0,936.52,0,936.3366667,935.855,0,0,3402,1449,2333,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091040383,104,ZR01,1,1,0,1,0,0,0,0,0,0,0,0,0,3624.12,0,4512.113333,4152.74,133646.92,66823.46,3401,641,2163,6,6,6,0,1,0,0,0,0,0,0,0,0,0,166958.7167,0.666666666,83479.35833,0.333333333
1091086151,104,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,668.69,0,668.56,668.215,0,0,3400,3247,3324,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091089858,301,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,59653.64,0,53000.84667,50735.48333,0,0,3398,856,2678,5,5,5,1,1,1,0,0,0,0,0,0,203288.2,4,67762.73333,1.333333333,33881.36667,0.666666666
1091106464,134,ZR01,2,1,0,0,0,0,0,1,0,0,0,0,0,45330.56,0,30491.99,16150.63833,0,0,3400,13,2226,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091138999,101,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,136370.76,0,136109.3367,141923.7233,0,0,3399,1794,2597,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091147001,105,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,34.47,0,1274.256667,6024.843333,85633.16667,42816.58333,3399,3246,3323,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,66873.90333,0.5
1091390590,116,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,1412.45,0,1412.173333,1411.446667,0,0,3394,2085,2740,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091395664,125,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,568.94,0,568.83,568.5566667,0,0,3394,2430,2913,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091398036,218,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,2177.96,0,2177.536667,2176.418333,0,0,3394,3241,3318,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091400189,1605,ZR01,1,1,0,0,0,0,1,0,0,0,0,0,0,215926.05,0,192250.5867,164178.1683,0,0,3188,859,2004,5,5,5,1,1,1,0,0,0,0,0,0,0,0,93333.33333,1,46666.66667,0.5
1091401381,1901,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,940.31,0,940.1266667,939.645,0,0,3394,1525,2460,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091457393,104,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,774.1,0,773.9466667,773.55,0,0,3393,3240,3317,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091505385,808,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,687.78,0,687.6433333,687.2883333,16991.01667,8495.508333,2285,2132,2209,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091515962,1901,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1317.45,0,1317.19,2256.686667,74774.06667,37387.03333,1714,1561,1638,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091524667,508,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,939.99,0,939.8066667,939.325,0,0,3392,3239,3316,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091533592,112,ZR01,2,1,0,0,0,0,0,1,0,0,0,0,0,46129.63,0,40877.81667,31319.20333,0,0,3392,19,1473,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091562859,1004,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,971.13,0,970.94,970.4433333,0,0,3391,1173,2283,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091582007,1805,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,1110.32,0,1230.986667,1297.935,0,0,3391,3238,3315,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091648224,1812,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,2219.76,0,2219.326667,2218.186667,0,0,3388,3235,3312,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091652319,301,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,907.87,0,907.6966667,1051.511667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091653300,110,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,1682.04,0,1681.71,1680.846667,0,0,3388,3235,3312,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091663295,215,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,319477.54,0,318867.1767,314930.76,0,0,3377,1623,2501,2,2,2,0,1,0,0,0,0,0,0,0,310000,1,303951.8267,1,197344.8517,0.666666666
1091675920,706,ZR01,1,1,0,0,0,1,0,1,0,0,0,0,0,1667.69,1706998.33,2159.766667,2561.418333,1137998.887,1422498.608,913,566,692,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091709629,502,ZR01,2,1,0,0,0,1,0,0,0,0,0,0,0,121062.72,0,132465.0633,141978.0033,15966.40333,7983.201667,3387,9,1820,6,6,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1091721718,126,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,4107.33,0,4106.526667,4104.415,0,0,3387,3234,3311,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091804711,126,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,702.35,0,702.2133333,701.8533333,0,0,3385,3232,3309,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091807577,301,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,5435.71,0,5458.843333,5515.34,0,0,3385,2198,2792,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091824265,910,ZR01,2,1,0,0,1,0,0,0,0,0,0,0,0,32.55,0,11545.70667,19435.56167,16984.15333,8492.076667,3385,2439,2714,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091826319,1201,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,6339.26,0,6338.023333,6334.766667,0,0,3385,3232,3309,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091842239,123,ZR01,2,1,0,0,0,0,0,0,0,0,0,0,0,542.14,0,542.0433333,541.7866667,0,0,3212,3059,3136,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091858300,124,ZR01,1,1,0,0,0,0,0,1,0,0,0,0,0,2341.9,0,2059.556667,1361.918333,0,0,3384,3231,3308,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
